"Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","season"
"11/06/94","Wolfsburg","St Pauli",4,1,"H","93/94"
"11/06/94","Stuttgarter K","Mainz",4,1,"H","93/94"
"11/06/94","RW Essen","Hannover",0,2,"A","93/94"
"11/06/94","Meppen","Munich 1860",0,1,"A","93/94"
"11/06/94","Mannheim","Uerdingen",2,0,"H","93/94"
"11/06/94","Homburg","Wuppertaler",2,2,"D","93/94"
"11/06/94","Hertha","F Koln",1,1,"D","93/94"
"11/06/94","Hansa Rostock","Saarbrucken",3,1,"H","93/94"
"11/06/94","CZ Jena","TB Berlin",0,2,"A","93/94"
"11/06/94","Chemnitz","Bochum",1,0,"H","93/94"
"04/06/94","Wuppertaler","Wolfsburg",2,1,"H","93/94"
"04/06/94","Uerdingen","Hertha",0,0,"D","93/94"
"04/06/94","TB Berlin","Stuttgarter K",2,2,"D","93/94"
"04/06/94","St Pauli","Mannheim",4,1,"H","93/94"
"04/06/94","Saarbrucken","Meppen",1,1,"D","93/94"
"04/06/94","Munich 1860","Chemnitz",3,1,"H","93/94"
"04/06/94","Mainz","RW Essen",1,1,"D","93/94"
"04/06/94","Hannover","Hansa Rostock",5,0,"H","93/94"
"04/06/94","F Koln","CZ Jena",1,1,"D","93/94"
"04/06/94","Bochum","Homburg",1,4,"A","93/94"
"30/05/94","Uerdingen","Bochum",3,0,"H","93/94"
"28/05/94","Wolfsburg","Bochum",0,1,"A","93/94"
"28/05/94","RW Essen","TB Berlin",4,6,"A","93/94"
"28/05/94","Meppen","Hannover",4,1,"H","93/94"
"28/05/94","Mannheim","Wuppertaler",2,0,"H","93/94"
"28/05/94","Homburg","Munich 1860",0,0,"D","93/94"
"28/05/94","Hertha","St Pauli",2,1,"H","93/94"
"28/05/94","Hansa Rostock","Mainz",2,3,"A","93/94"
"28/05/94","F Koln","Uerdingen",0,1,"A","93/94"
"28/05/94","CZ Jena","Stuttgarter K",0,0,"D","93/94"
"28/05/94","Chemnitz","Saarbrucken",3,1,"H","93/94"
"25/05/94","Wuppertaler","Hertha",1,2,"A","93/94"
"25/05/94","TB Berlin","Hansa Rostock",0,0,"D","93/94"
"25/05/94","Stuttgarter K","RW Essen",4,2,"H","93/94"
"25/05/94","St Pauli","F Koln",3,2,"H","93/94"
"25/05/94","Saarbrucken","Homburg",0,0,"D","93/94"
"25/05/94","Munich 1860","Wolfsburg",4,0,"H","93/94"
"25/05/94","Mainz","Meppen",3,0,"H","93/94"
"25/05/94","Hannover","Chemnitz",0,0,"D","93/94"
"25/05/94","CZ Jena","Uerdingen",0,2,"A","93/94"
"25/05/94","Bochum","Mannheim",0,1,"A","93/94"
"21/05/94","Wolfsburg","Saarbrucken",3,1,"H","93/94"
"21/05/94","Uerdingen","St Pauli",3,0,"H","93/94"
"21/05/94","RW Essen","CZ Jena",0,5,"A","93/94"
"21/05/94","Meppen","TB Berlin",2,1,"H","93/94"
"21/05/94","Mannheim","Munich 1860",1,1,"D","93/94"
"21/05/94","Homburg","Hannover",2,0,"H","93/94"
"21/05/94","Hertha","Bochum",1,1,"D","93/94"
"21/05/94","Hansa Rostock","Stuttgarter K",2,0,"H","93/94"
"21/05/94","F Koln","Wuppertaler",3,0,"H","93/94"
"21/05/94","Chemnitz","Mainz",0,0,"D","93/94"
"16/05/94","Munich 1860","Hertha",1,0,"H","93/94"
"16/05/94","CZ Jena","Bochum",0,0,"D","93/94"
"14/05/94","Wuppertaler","Uerdingen",1,3,"A","93/94"
"14/05/94","TB Berlin","Chemnitz",0,0,"D","93/94"
"14/05/94","Stuttgarter K","Meppen",1,0,"H","93/94"
"14/05/94","Saarbrucken","Mannheim",1,1,"D","93/94"
"14/05/94","RW Essen","Hansa Rostock",2,0,"H","93/94"
"14/05/94","Mainz","Homburg",1,1,"D","93/94"
"14/05/94","Hannover","Wolfsburg",2,0,"H","93/94"
"14/05/94","CZ Jena","St Pauli",1,0,"H","93/94"
"14/05/94","Bochum","F Koln",1,0,"H","93/94"
"09/05/94","Meppen","Wuppertaler",2,1,"H","93/94"
"09/05/94","Mannheim","Hannover",1,1,"D","93/94"
"07/05/94","Wolfsburg","Mainz",2,0,"H","93/94"
"07/05/94","St Pauli","Wuppertaler",1,2,"A","93/94"
"07/05/94","Meppen","RW Essen",2,1,"H","93/94"
"07/05/94","Homburg","TB Berlin",0,2,"A","93/94"
"07/05/94","Hertha","Saarbrucken",3,1,"H","93/94"
"07/05/94","Hansa Rostock","CZ Jena",0,0,"D","93/94"
"07/05/94","F Koln","Munich 1860",0,0,"D","93/94"
"07/05/94","Chemnitz","Stuttgarter K",1,0,"H","93/94"
"02/05/94","Wuppertaler","Stuttgarter K",0,1,"A","93/94"
"02/05/94","TB Berlin","Hertha",1,2,"A","93/94"
"30/04/94","TB Berlin","Wolfsburg",3,2,"H","93/94"
"30/04/94","Stuttgarter K","Homburg",2,3,"A","93/94"
"30/04/94","Saarbrucken","F Koln",4,1,"H","93/94"
"30/04/94","RW Essen","Chemnitz",0,1,"A","93/94"
"30/04/94","Munich 1860","Uerdingen",0,0,"D","93/94"
"30/04/94","Mainz","Mannheim",2,1,"H","93/94"
"30/04/94","Hansa Rostock","Meppen",1,1,"D","93/94"
"30/04/94","Hannover","Hertha",0,2,"A","93/94"
"30/04/94","CZ Jena","Wuppertaler",2,1,"H","93/94"
"30/04/94","Bochum","St Pauli",1,1,"D","93/94"
"23/04/94","Wuppertaler","Bochum",3,1,"H","93/94"
"23/04/94","Wolfsburg","Stuttgarter K",1,0,"H","93/94"
"23/04/94","Uerdingen","Saarbrucken",1,3,"A","93/94"
"23/04/94","St Pauli","Munich 1860",2,1,"H","93/94"
"23/04/94","Meppen","CZ Jena",1,1,"D","93/94"
"23/04/94","Mannheim","TB Berlin",2,2,"D","93/94"
"23/04/94","Homburg","RW Essen",1,1,"D","93/94"
"23/04/94","Hertha","Mainz",5,0,"H","93/94"
"23/04/94","F Koln","Hannover",4,1,"H","93/94"
"23/04/94","Chemnitz","Hansa Rostock",3,0,"H","93/94"
"18/04/94","Wolfsburg","F Koln",2,1,"H","93/94"
"18/04/94","RW Essen","Munich 1860",1,4,"A","93/94"
"18/04/94","Hansa Rostock","St Pauli",0,1,"A","93/94"
"16/04/94","Stuttgarter K","Mannheim",4,2,"H","93/94"
"16/04/94","Saarbrucken","St Pauli",1,1,"D","93/94"
"16/04/94","RW Essen","Wolfsburg",0,1,"A","93/94"
"16/04/94","Munich 1860","Wuppertaler",3,1,"H","93/94"
"16/04/94","Meppen","Chemnitz",2,1,"H","93/94"
"16/04/94","Mainz","F Koln",0,3,"A","93/94"
"16/04/94","Hansa Rostock","Homburg",3,2,"H","93/94"
"16/04/94","Hannover","Uerdingen",2,1,"H","93/94"
"09/04/94","Wuppertaler","Saarbrucken",4,0,"H","93/94"
"09/04/94","Wolfsburg","Hansa Rostock",1,1,"D","93/94"
"09/04/94","Uerdingen","Mainz",3,0,"H","93/94"
"09/04/94","St Pauli","Hannover",2,1,"H","93/94"
"09/04/94","Mannheim","RW Essen",2,2,"D","93/94"
"09/04/94","Homburg","Meppen",5,0,"H","93/94"
"09/04/94","Hertha","Stuttgarter K",0,0,"D","93/94"
"09/04/94","F Koln","TB Berlin",3,1,"H","93/94"
"09/04/94","Chemnitz","CZ Jena",0,0,"D","93/94"
"09/04/94","Bochum","Munich 1860",2,0,"H","93/94"
"06/04/94","TB Berlin","Uerdingen",1,1,"D","93/94"
"06/04/94","Stuttgarter K","F Koln",0,0,"D","93/94"
"06/04/94","Saarbrucken","Bochum",0,1,"A","93/94"
"06/04/94","RW Essen","Hertha",2,0,"H","93/94"
"06/04/94","Meppen","Wolfsburg",2,1,"H","93/94"
"06/04/94","Mainz","St Pauli",0,1,"A","93/94"
"06/04/94","Hansa Rostock","Mannheim",1,0,"H","93/94"
"06/04/94","Hannover","Wuppertaler",2,0,"H","93/94"
"06/04/94","CZ Jena","Munich 1860",1,1,"D","93/94"
"06/04/94","Chemnitz","Homburg",2,1,"H","93/94"
"02/04/94","Wuppertaler","Mainz",1,3,"A","93/94"
"02/04/94","Wolfsburg","Chemnitz",2,0,"H","93/94"
"02/04/94","Uerdingen","Stuttgarter K",1,1,"D","93/94"
"02/04/94","St Pauli","TB Berlin",2,1,"H","93/94"
"02/04/94","Munich 1860","Saarbrucken",2,0,"H","93/94"
"02/04/94","Mannheim","Meppen",2,1,"H","93/94"
"02/04/94","Homburg","CZ Jena",2,1,"H","93/94"
"02/04/94","Hertha","Hansa Rostock",0,1,"A","93/94"
"02/04/94","F Koln","RW Essen",0,1,"A","93/94"
"02/04/94","Bochum","Hannover",2,2,"D","93/94"
"26/03/94","TB Berlin","Wuppertaler",1,1,"D","93/94"
"26/03/94","Stuttgarter K","St Pauli",1,1,"D","93/94"
"26/03/94","RW Essen","Uerdingen",0,2,"A","93/94"
"26/03/94","Meppen","Hertha",1,0,"H","93/94"
"26/03/94","Mainz","Bochum",3,2,"H","93/94"
"26/03/94","Homburg","Wolfsburg",0,0,"D","93/94"
"26/03/94","Hansa Rostock","F Koln",1,1,"D","93/94"
"26/03/94","Hannover","Munich 1860",1,4,"A","93/94"
"26/03/94","CZ Jena","Saarbrucken",1,2,"A","93/94"
"26/03/94","Chemnitz","Mannheim",0,0,"D","93/94"
"19/03/94","Wolfsburg","CZ Jena",5,1,"H","93/94"
"19/03/94","Uerdingen","Hansa Rostock",2,1,"H","93/94"
"19/03/94","St Pauli","RW Essen",1,0,"H","93/94"
"19/03/94","Saarbrucken","Hannover",0,4,"A","93/94"
"19/03/94","Munich 1860","Mainz",0,2,"A","93/94"
"19/03/94","Mannheim","Homburg",2,1,"H","93/94"
"19/03/94","Hertha","Chemnitz",1,2,"A","93/94"
"19/03/94","F Koln","Meppen",1,1,"D","93/94"
"19/03/94","Bochum","TB Berlin",5,1,"H","93/94"
"12/03/94","Wolfsburg","Mannheim",2,2,"D","93/94"
"12/03/94","TB Berlin","Munich 1860",1,0,"H","93/94"
"12/03/94","Stuttgarter K","Bochum",0,0,"D","93/94"
"12/03/94","RW Essen","Wuppertaler",0,0,"D","93/94"
"12/03/94","Meppen","Uerdingen",0,2,"A","93/94"
"12/03/94","Mainz","Saarbrucken",1,1,"D","93/94"
"12/03/94","Homburg","Hertha",1,1,"D","93/94"
"12/03/94","CZ Jena","Hannover",2,2,"D","93/94"
"12/03/94","Chemnitz","F Koln",1,0,"H","93/94"
"05/03/94","Wuppertaler","Hansa Rostock",4,1,"H","93/94"
"05/03/94","Uerdingen","Chemnitz",2,0,"H","93/94"
"05/03/94","St Pauli","Meppen",1,0,"H","93/94"
"05/03/94","Saarbrucken","TB Berlin",2,2,"D","93/94"
"05/03/94","Munich 1860","Stuttgarter K",1,3,"A","93/94"
"05/03/94","Mannheim","CZ Jena",2,0,"H","93/94"
"05/03/94","Hertha","Wolfsburg",4,0,"H","93/94"
"05/03/94","Hannover","Mainz",1,1,"D","93/94"
"05/03/94","F Koln","Homburg",2,1,"H","93/94"
"05/03/94","Bochum","RW Essen",2,0,"H","93/94"
"26/02/94","TB Berlin","Hannover",1,2,"A","93/94"
"26/02/94","Stuttgarter K","Saarbrucken",2,2,"D","93/94"
"26/02/94","Mannheim","Hertha",2,2,"D","93/94"
"26/02/94","Homburg","Uerdingen",0,1,"A","93/94"
"26/02/94","Hansa Rostock","Bochum",2,1,"H","93/94"
"26/02/94","CZ Jena","Mainz",2,0,"H","93/94"
"26/02/94","Chemnitz","St Pauli",0,0,"D","93/94"
"19/02/94","Wuppertaler","Chemnitz",2,2,"D","93/94"
"19/02/94","Uerdingen","Wolfsburg",0,0,"D","93/94"
"19/02/94","St Pauli","Homburg",3,0,"H","93/94"
"19/02/94","Saarbrucken","RW Essen",3,1,"H","93/94"
"19/02/94","Munich 1860","Hansa Rostock",1,2,"A","93/94"
"19/02/94","Mainz","TB Berlin",1,4,"A","93/94"
"19/02/94","Hertha","CZ Jena",0,0,"D","93/94"
"19/02/94","Hannover","Stuttgarter K",1,0,"H","93/94"
"19/02/94","F Koln","Mannheim",0,0,"D","93/94"
"19/02/94","Bochum","Meppen",4,0,"H","93/94"
"04/12/93","Wuppertaler","Homburg",1,1,"D","93/94"
"04/12/93","Uerdingen","Mannheim",1,2,"A","93/94"
"04/12/93","TB Berlin","CZ Jena",0,0,"D","93/94"
"04/12/93","St Pauli","Wolfsburg",1,0,"H","93/94"
"04/12/93","Saarbrucken","Hansa Rostock",4,0,"H","93/94"
"04/12/93","Munich 1860","Meppen",1,2,"A","93/94"
"04/12/93","Mainz","Stuttgarter K",4,0,"H","93/94"
"04/12/93","Hannover","RW Essen",2,0,"H","93/94"
"04/12/93","F Koln","Hertha",1,3,"A","93/94"
"04/12/93","Bochum","Chemnitz",3,2,"H","93/94"
"27/11/93","Wolfsburg","Wuppertaler",2,1,"H","93/94"
"27/11/93","Stuttgarter K","TB Berlin",3,1,"H","93/94"
"27/11/93","RW Essen","Mainz",0,0,"D","93/94"
"27/11/93","Meppen","Saarbrucken",3,0,"H","93/94"
"27/11/93","Mannheim","St Pauli",0,0,"D","93/94"
"27/11/93","Homburg","Bochum",0,0,"D","93/94"
"27/11/93","Hertha","Uerdingen",1,1,"D","93/94"
"27/11/93","Hansa Rostock","Hannover",3,1,"H","93/94"
"27/11/93","CZ Jena","F Koln",2,2,"D","93/94"
"27/11/93","Chemnitz","Munich 1860",1,1,"D","93/94"
"20/11/93","Wuppertaler","Mannheim",1,1,"D","93/94"
"20/11/93","Uerdingen","F Koln",0,2,"A","93/94"
"20/11/93","TB Berlin","RW Essen",2,2,"D","93/94"
"20/11/93","Stuttgarter K","CZ Jena",0,2,"A","93/94"
"20/11/93","St Pauli","Hertha",1,0,"H","93/94"
"20/11/93","Saarbrucken","Chemnitz",1,0,"H","93/94"
"20/11/93","Munich 1860","Homburg",1,0,"H","93/94"
"20/11/93","Mainz","Hansa Rostock",3,1,"H","93/94"
"20/11/93","Hannover","Meppen",1,1,"D","93/94"
"20/11/93","Bochum","Wolfsburg",2,0,"H","93/94"
"13/11/93","Wolfsburg","Munich 1860",0,0,"D","93/94"
"13/11/93","Uerdingen","CZ Jena",0,0,"D","93/94"
"13/11/93","RW Essen","Stuttgarter K",0,0,"D","93/94"
"13/11/93","Meppen","Mainz",1,1,"D","93/94"
"13/11/93","Mannheim","Bochum",1,0,"H","93/94"
"13/11/93","Homburg","Saarbrucken",2,2,"D","93/94"
"13/11/93","Hertha","Wuppertaler",0,3,"A","93/94"
"13/11/93","Hansa Rostock","TB Berlin",2,1,"H","93/94"
"13/11/93","F Koln","St Pauli",1,2,"A","93/94"
"13/11/93","Chemnitz","Hannover",1,0,"H","93/94"
"06/11/93","Wuppertaler","F Koln",1,2,"A","93/94"
"06/11/93","TB Berlin","Meppen",1,1,"D","93/94"
"06/11/93","Stuttgarter K","Hansa Rostock",3,2,"H","93/94"
"06/11/93","St Pauli","Uerdingen",0,0,"D","93/94"
"06/11/93","Saarbrucken","Wolfsburg",2,1,"H","93/94"
"06/11/93","Munich 1860","Mannheim",3,1,"H","93/94"
"06/11/93","Mainz","Chemnitz",5,1,"H","93/94"
"06/11/93","Hannover","Homburg",1,3,"A","93/94"
"06/11/93","CZ Jena","RW Essen",2,0,"H","93/94"
"06/11/93","Bochum","Hertha",3,1,"H","93/94"
"30/10/93","Wolfsburg","Hannover",0,0,"D","93/94"
"30/10/93","Uerdingen","Wuppertaler",1,1,"D","93/94"
"30/10/93","St Pauli","CZ Jena",2,1,"H","93/94"
"30/10/93","Meppen","Stuttgarter K",2,2,"D","93/94"
"30/10/93","Mannheim","Saarbrucken",3,0,"H","93/94"
"30/10/93","Homburg","Mainz",1,0,"H","93/94"
"30/10/93","Hertha","Munich 1860",0,1,"A","93/94"
"30/10/93","Hansa Rostock","RW Essen",0,2,"A","93/94"
"30/10/93","F Koln","Bochum",1,2,"A","93/94"
"30/10/93","Chemnitz","TB Berlin",1,0,"H","93/94"
"23/10/93","Wuppertaler","St Pauli",2,1,"H","93/94"
"23/10/93","TB Berlin","Homburg",0,1,"A","93/94"
"23/10/93","Stuttgarter K","Chemnitz",2,0,"H","93/94"
"23/10/93","Saarbrucken","Hertha",4,2,"H","93/94"
"23/10/93","RW Essen","Meppen",4,1,"H","93/94"
"23/10/93","Munich 1860","F Koln",2,1,"H","93/94"
"23/10/93","Mainz","Wolfsburg",1,2,"A","93/94"
"23/10/93","Hannover","Mannheim",1,1,"D","93/94"
"23/10/93","CZ Jena","Hansa Rostock",0,0,"D","93/94"
"23/10/93","Bochum","Uerdingen",0,0,"D","93/94"
"16/10/93","Wuppertaler","CZ Jena",0,5,"A","93/94"
"16/10/93","Wolfsburg","TB Berlin",2,1,"H","93/94"
"16/10/93","Uerdingen","Munich 1860",1,0,"H","93/94"
"16/10/93","St Pauli","Bochum",1,1,"D","93/94"
"16/10/93","Meppen","Hansa Rostock",4,1,"H","93/94"
"16/10/93","Mannheim","Mainz",1,0,"H","93/94"
"16/10/93","Homburg","Stuttgarter K",3,2,"H","93/94"
"16/10/93","Hertha","Hannover",0,0,"D","93/94"
"16/10/93","F Koln","Saarbrucken",7,4,"H","93/94"
"16/10/93","Chemnitz","RW Essen",2,1,"H","93/94"
"09/10/93","TB Berlin","Mannheim",0,1,"A","93/94"
"09/10/93","Stuttgarter K","Wolfsburg",0,0,"D","93/94"
"09/10/93","Saarbrucken","Uerdingen",2,1,"H","93/94"
"09/10/93","RW Essen","Homburg",3,3,"D","93/94"
"09/10/93","Munich 1860","St Pauli",1,0,"H","93/94"
"09/10/93","Mainz","Hertha",1,1,"D","93/94"
"09/10/93","Hansa Rostock","Chemnitz",2,0,"H","93/94"
"09/10/93","Hannover","F Koln",0,2,"A","93/94"
"09/10/93","CZ Jena","Meppen",0,0,"D","93/94"
"09/10/93","Bochum","Wuppertaler",1,0,"H","93/94"
"02/10/93","Wuppertaler","Munich 1860",5,2,"H","93/94"
"02/10/93","Wolfsburg","RW Essen",2,2,"D","93/94"
"02/10/93","Uerdingen","Hannover",3,2,"H","93/94"
"02/10/93","St Pauli","Saarbrucken",1,1,"D","93/94"
"02/10/93","Mannheim","Stuttgarter K",0,1,"A","93/94"
"02/10/93","Homburg","Hansa Rostock",0,2,"A","93/94"
"02/10/93","Hertha","TB Berlin",3,0,"H","93/94"
"02/10/93","F Koln","Mainz",1,2,"A","93/94"
"02/10/93","Chemnitz","Meppen",2,1,"H","93/94"
"02/10/93","Bochum","CZ Jena",3,0,"H","93/94"
"25/09/93","TB Berlin","F Koln",0,1,"A","93/94"
"25/09/93","Stuttgarter K","Hertha",1,1,"D","93/94"
"25/09/93","Saarbrucken","Wuppertaler",1,0,"H","93/94"
"25/09/93","RW Essen","Mannheim",2,0,"H","93/94"
"25/09/93","Munich 1860","Bochum",4,1,"H","93/94"
"25/09/93","Meppen","Homburg",2,1,"H","93/94"
"25/09/93","Mainz","Uerdingen",1,1,"D","93/94"
"25/09/93","Hansa Rostock","Wolfsburg",2,0,"H","93/94"
"25/09/93","Hannover","St Pauli",4,1,"H","93/94"
"25/09/93","CZ Jena","Chemnitz",0,2,"A","93/94"
"18/09/93","Wuppertaler","Hannover",0,0,"D","93/94"
"18/09/93","Wolfsburg","Meppen",3,2,"H","93/94"
"18/09/93","Uerdingen","TB Berlin",3,1,"H","93/94"
"18/09/93","St Pauli","Mainz",1,0,"H","93/94"
"18/09/93","Munich 1860","CZ Jena",2,0,"H","93/94"
"18/09/93","Mannheim","Hansa Rostock",3,3,"D","93/94"
"18/09/93","Homburg","Chemnitz",4,0,"H","93/94"
"18/09/93","Hertha","RW Essen",3,4,"A","93/94"
"18/09/93","F Koln","Stuttgarter K",2,1,"H","93/94"
"18/09/93","Bochum","Saarbrucken",4,0,"H","93/94"
"04/09/93","TB Berlin","St Pauli",0,0,"D","93/94"
"04/09/93","Stuttgarter K","Uerdingen",0,2,"A","93/94"
"04/09/93","Saarbrucken","Munich 1860",0,2,"A","93/94"
"04/09/93","RW Essen","F Koln",3,0,"H","93/94"
"04/09/93","Meppen","Mannheim",1,0,"H","93/94"
"04/09/93","Mainz","Wuppertaler",1,1,"D","93/94"
"04/09/93","Hansa Rostock","Hertha",2,2,"D","93/94"
"04/09/93","Hannover","Bochum",0,0,"D","93/94"
"04/09/93","CZ Jena","Homburg",2,1,"H","93/94"
"04/09/93","Chemnitz","Wolfsburg",1,1,"D","93/94"
"28/08/93","Wuppertaler","TB Berlin",1,0,"H","93/94"
"28/08/93","Wolfsburg","Homburg",2,0,"H","93/94"
"28/08/93","Uerdingen","RW Essen",2,0,"H","93/94"
"28/08/93","St Pauli","Stuttgarter K",3,0,"H","93/94"
"28/08/93","Saarbrucken","CZ Jena",2,1,"H","93/94"
"28/08/93","Munich 1860","Hannover",2,2,"D","93/94"
"28/08/93","Mannheim","Chemnitz",1,0,"H","93/94"
"28/08/93","Hertha","Meppen",1,1,"D","93/94"
"28/08/93","F Koln","Hansa Rostock",0,0,"D","93/94"
"28/08/93","Bochum","Mainz",2,0,"H","93/94"
"21/08/93","TB Berlin","Bochum",1,1,"D","93/94"
"21/08/93","Stuttgarter K","Wuppertaler",1,0,"H","93/94"
"21/08/93","RW Essen","St Pauli",0,0,"D","93/94"
"21/08/93","Meppen","F Koln",4,2,"H","93/94"
"21/08/93","Mainz","Munich 1860",1,1,"D","93/94"
"21/08/93","Homburg","Mannheim",3,0,"H","93/94"
"21/08/93","Hansa Rostock","Uerdingen",2,0,"H","93/94"
"21/08/93","Hannover","Saarbrucken",4,1,"H","93/94"
"21/08/93","CZ Jena","Wolfsburg",2,0,"H","93/94"
"21/08/93","Chemnitz","Hertha",1,1,"D","93/94"
"14/08/93","Wuppertaler","RW Essen",0,0,"D","93/94"
"14/08/93","Uerdingen","Meppen",1,0,"H","93/94"
"14/08/93","St Pauli","Hansa Rostock",2,4,"A","93/94"
"14/08/93","Saarbrucken","Mainz",2,0,"H","93/94"
"14/08/93","Munich 1860","TB Berlin",2,1,"H","93/94"
"14/08/93","Mannheim","Wolfsburg",1,1,"D","93/94"
"14/08/93","Hertha","Homburg",1,0,"H","93/94"
"14/08/93","Hannover","CZ Jena",1,0,"H","93/94"
"14/08/93","F Koln","Chemnitz",0,1,"A","93/94"
"14/08/93","Bochum","Stuttgarter K",3,1,"H","93/94"
"07/08/93","Wolfsburg","Hertha",1,0,"H","93/94"
"07/08/93","TB Berlin","Saarbrucken",0,4,"A","93/94"
"07/08/93","Stuttgarter K","Munich 1860",0,2,"A","93/94"
"07/08/93","RW Essen","Bochum",0,2,"A","93/94"
"07/08/93","Meppen","St Pauli",1,1,"D","93/94"
"07/08/93","Mainz","Hannover",1,0,"H","93/94"
"07/08/93","Homburg","F Koln",1,2,"A","93/94"
"07/08/93","Hansa Rostock","Wuppertaler",0,1,"A","93/94"
"07/08/93","CZ Jena","Mannheim",2,2,"D","93/94"
"07/08/93","Chemnitz","Uerdingen",1,4,"A","93/94"
"31/07/93","Wuppertaler","Meppen",0,1,"A","93/94"
"31/07/93","Uerdingen","Homburg",0,1,"A","93/94"
"31/07/93","St Pauli","Chemnitz",3,0,"H","93/94"
"31/07/93","Saarbrucken","Stuttgarter K",3,0,"H","93/94"
"31/07/93","Munich 1860","RW Essen",1,0,"H","93/94"
"31/07/93","Mainz","CZ Jena",2,0,"H","93/94"
"31/07/93","Hertha","Mannheim",1,0,"H","93/94"
"31/07/93","Hannover","TB Berlin",0,1,"A","93/94"
"31/07/93","F Koln","Wolfsburg",2,0,"H","93/94"
"31/07/93","Bochum","Hansa Rostock",2,0,"H","93/94"
"28/07/93","Wolfsburg","Uerdingen",3,0,"H","93/94"
"28/07/93","TB Berlin","Mainz",0,1,"A","93/94"
"28/07/93","Stuttgarter K","Hannover",0,0,"D","93/94"
"28/07/93","RW Essen","Saarbrucken",3,1,"H","93/94"
"28/07/93","Meppen","Bochum",0,1,"A","93/94"
"28/07/93","Mannheim","F Koln",1,1,"D","93/94"
"28/07/93","Homburg","St Pauli",2,1,"H","93/94"
"28/07/93","Hansa Rostock","Munich 1860",4,0,"H","93/94"
"28/07/93","CZ Jena","Hertha",1,1,"D","93/94"
"28/07/93","Chemnitz","Wuppertaler",0,0,"D","93/94"
"18/06/95","Wattenscheid","Meppen",0,2,"A","94/95"
"18/06/95","St Pauli","Homburg",5,0,"H","94/95"
"18/06/95","Saarbrucken","Leipzig",3,3,"D","94/95"
"18/06/95","Nurnberg","Hansa Rostock",0,1,"A","94/95"
"18/06/95","Mainz","FSV Frankfurt",7,1,"H","94/95"
"18/06/95","Hertha","Wolfsburg",1,3,"A","94/95"
"18/06/95","Hannover","Mannheim",2,2,"D","94/95"
"18/06/95","F Koln","Zwickau",5,0,"H","94/95"
"18/06/95","Chemnitz","Dusseldorf",0,2,"A","94/95"
"15/06/95","Leipzig","Chemnitz",1,0,"H","94/95"
"11/06/95","Zwickau","Mainz",2,1,"H","94/95"
"11/06/95","Wolfsburg","Nurnberg",3,2,"H","94/95"
"11/06/95","Meppen","Saarbrucken",5,1,"H","94/95"
"11/06/95","Mannheim","Wattenscheid",1,1,"D","94/95"
"11/06/95","Homburg","Hertha",4,1,"H","94/95"
"11/06/95","Hansa Rostock","Hannover",3,0,"H","94/95"
"11/06/95","FSV Frankfurt","St Pauli",1,3,"A","94/95"
"11/06/95","Dusseldorf","F Koln",3,1,"H","94/95"
"29/05/95","Chemnitz","Meppen",2,0,"H","94/95"
"28/05/95","Wattenscheid","Hansa Rostock",0,4,"A","94/95"
"28/05/95","Leipzig","Dusseldorf",1,2,"A","94/95"
"27/05/95","Saarbrucken","Mannheim",4,0,"H","94/95"
"27/05/95","Hertha","FSV Frankfurt",0,1,"A","94/95"
"27/05/95","F Koln","Mainz",3,1,"H","94/95"
"26/05/95","St Pauli","Zwickau",5,0,"H","94/95"
"26/05/95","Nurnberg","Homburg",3,0,"H","94/95"
"26/05/95","Hannover","Wolfsburg",1,1,"D","94/95"
"22/05/95","Hansa Rostock","Saarbrucken",3,2,"H","94/95"
"21/05/95","Meppen","Dusseldorf",2,4,"A","94/95"
"21/05/95","F Koln","Leipzig",0,2,"A","94/95"
"20/05/95","Mainz","St Pauli",1,1,"D","94/95"
"20/05/95","Homburg","Hannover",0,2,"A","94/95"
"20/05/95","FSV Frankfurt","Nurnberg",1,2,"A","94/95"
"19/05/95","Zwickau","Hertha",0,3,"A","94/95"
"19/05/95","Wolfsburg","Wattenscheid",3,1,"H","94/95"
"19/05/95","Mannheim","Chemnitz",3,0,"H","94/95"
"15/05/95","Dusseldorf","Mannheim",1,1,"D","94/95"
"14/05/95","St Pauli","F Koln",2,0,"H","94/95"
"14/05/95","Nurnberg","Zwickau",1,1,"D","94/95"
"14/05/95","Hannover","FSV Frankfurt",7,0,"H","94/95"
"13/05/95","Leipzig","Meppen",0,0,"D","94/95"
"13/05/95","Hertha","Mainz",1,1,"D","94/95"
"13/05/95","Chemnitz","Hansa Rostock",1,1,"D","94/95"
"12/05/95","Wattenscheid","Homburg",4,2,"H","94/95"
"12/05/95","Saarbrucken","Wolfsburg",0,0,"D","94/95"
"10/05/95","Mannheim","Leipzig",1,3,"A","94/95"
"08/05/95","St Pauli","Hertha",1,1,"D","94/95"
"07/05/95","Zwickau","Hannover",1,1,"D","94/95"
"07/05/95","Wolfsburg","Chemnitz",3,1,"H","94/95"
"07/05/95","F Koln","Meppen",2,2,"D","94/95"
"06/05/95","Mainz","Nurnberg",1,0,"H","94/95"
"06/05/95","FSV Frankfurt","Wattenscheid",1,5,"A","94/95"
"05/05/95","Homburg","Saarbrucken",0,1,"A","94/95"
"05/05/95","Hansa Rostock","Dusseldorf",3,3,"D","94/95"
"04/05/95","Meppen","Hertha",3,0,"H","94/95"
"03/05/95","Mainz","Wolfsburg",2,0,"H","94/95"
