"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","B365H","B365D","B365A","BWH","BWD","BWA","IWH","season"
"E3","07/05/05","Yeovil","Lincoln",3,0,"H",1,0,"H",11,4,5,0,12,19,6,0,0,0,0,0,1.57,3.6,5,1.6,3.5,5,1.55,"04/05"
"E3","07/05/05","Oxford","Chester",0,1,"A",0,0,"D",11,10,6,3,11,11,8,9,0,1,0,0,1.72,3.5,4,1.8,3.25,4,1.8,"04/05"
"E3","07/05/05","Northampton","Kidderminster",3,0,"H",0,0,"D",20,3,12,2,6,9,8,1,2,1,0,1,1.25,5,9,1.3,4.5,8.25,1.25,"04/05"
"E3","07/05/05","Macclesfield","Rushden & D",1,0,"H",0,0,"D",11,12,5,3,7,10,8,5,0,0,0,0,1.36,4.33,6.5,1.3,4.5,8.25,1.35,"04/05"
"E3","07/05/05","Leyton Orient","Mansfield",2,1,"H",2,0,"H",13,8,6,5,24,8,7,3,1,0,0,0,2.1,3.25,3,2.1,3.2,3.1,2,"04/05"
"E3","07/05/05","Darlington","Cheltenham",3,1,"H",1,1,"D",15,6,11,3,10,11,9,3,3,0,0,0,1.44,3.75,6.5,1.5,3.6,6,1.4,"04/05"
"E3","07/05/05","Cambridge","Notts County",0,0,"D",0,0,"D",15,13,7,6,10,10,7,12,1,1,0,0,2.4,3.2,2.6,2.5,3.2,2.5,2.2,"04/05"
"E3","07/05/05","Bristol Rvs","Wycombe",1,0,"H",1,0,"H",6,5,4,2,10,7,3,4,0,1,0,0,2.25,3.25,2.75,2.4,3,2.75,2.2,"04/05"
"E3","07/05/05","Boston","Rochdale",1,1,"D",0,0,"D",8,16,4,6,21,18,6,6,0,2,0,0,2.25,3.25,2.75,2.25,3.2,2.8,2.2,"04/05"
"E3","30/04/05","Wycombe","Leyton Orient",3,2,"H",3,0,"H",10,4,7,2,9,20,6,5,1,6,0,0,1.83,3.5,3.5,1.8,3.3,4,1.8,"04/05"
"E3","30/04/05","Swansea","Shrewsbury",1,0,"H",1,0,"H",8,9,4,4,15,14,2,3,0,0,0,0,1.33,4.33,7.5,1.35,4.35,7,1.3,"04/05"
"E3","30/04/05","Southend","Yeovil",0,1,"A",0,0,"D",8,9,3,3,8,7,8,3,1,0,0,0,2.25,3.25,2.75,2.25,3.2,2.8,2.2,"04/05"
"E3","30/04/05","Scunthorpe","Bristol Rvs",4,0,"H",2,0,"H",14,4,12,2,9,18,8,2,2,2,0,1,1.33,4.33,7.5,1.35,4.35,7,1.35,"04/05"
"E3","30/04/05","Rushden & D","Cambridge",0,1,"A",0,1,"A",20,10,12,3,13,8,8,3,1,0,0,0,1.8,3.25,4,1.7,3.4,4.3,1.7,"04/05"
"E3","30/04/05","Rochdale","Oxford",5,1,"H",4,0,"H",15,20,10,12,22,18,3,5,1,2,0,0,1.9,3.25,3.5,1.9,3.25,3.6,1.9,"04/05"
"E3","30/04/05","Notts County","Bury",0,1,"A",0,0,"D",6,21,2,13,22,10,3,5,1,1,0,0,2.2,3.25,2.8,2.2,3.25,2.85,2.2,"04/05"
"E3","30/04/05","Mansfield","Boston",3,2,"H",0,0,"D",12,10,7,4,11,10,5,2,0,1,0,0,2,3.25,3.25,2,3.25,3.3,2,"04/05"
"E3","30/04/05","Lincoln","Darlington",0,0,"D",0,0,"D",8,2,2,1,15,9,13,4,2,1,0,0,2.1,3.25,3,1.8,3.25,4,1.9,"04/05"
"E3","30/04/05","Kidderminster","Grimsby",1,4,"A",0,2,"A",10,7,6,4,12,16,10,2,0,1,0,0,2.37,3.2,2.62,2.2,3.5,2.7,2.3,"04/05"
"E3","30/04/05","Chester","Northampton",0,2,"A",0,1,"A",5,9,1,6,11,16,2,8,1,4,0,0,3,3.5,2,3.5,3.35,1.9,3.2,"04/05"
"E3","30/04/05","Cheltenham","Macclesfield",3,0,"H",1,0,"H",15,6,7,2,13,12,11,3,0,1,0,0,2.75,3.4,2.2,2.75,3.3,2.25,2.8,"04/05"
"E3","23/04/05","Yeovil","Wycombe",1,1,"D",1,1,"D",15,10,4,4,16,19,7,4,2,2,0,0,1.61,3.6,4.5,1.6,3.45,5,1.55,"04/05"
"E3","23/04/05","Shrewsbury","Notts County",1,1,"D",0,1,"A",12,13,5,6,8,14,7,4,1,1,0,0,2.2,3.25,2.8,2.15,3.2,3,2.1,"04/05"
"E3","23/04/05","Oxford","Southend",2,1,"H",2,0,"H",5,15,4,10,23,12,3,8,1,3,0,0,3,3.25,2.1,3,3.2,2.15,3.1,"04/05"
"E3","23/04/05","Northampton","Lincoln",1,0,"H",0,0,"D",8,5,5,1,10,19,9,6,1,2,0,0,2.25,3.5,2.6,2.1,3.3,3,2.2,"04/05"
"E3","23/04/05","Macclesfield","Mansfield",3,1,"H",1,0,"H",8,12,6,6,15,14,5,7,3,1,0,0,1.57,3.6,5,1.6,3.5,5,1.55,"04/05"
"E3","23/04/05","Leyton Orient","Chester",2,0,"H",2,0,"H",9,1,2,1,10,15,5,5,1,2,0,2,1.83,3.25,3.75,1.8,3.4,3.85,1.85,"04/05"
"E3","23/04/05","Grimsby","Scunthorpe",0,0,"D",0,0,"D",8,10,3,3,20,11,5,11,2,1,0,0,2.8,3.5,2.1,2.9,3.3,2.15,2.8,"04/05"
"E3","23/04/05","Darlington","Rushden & D",2,0,"H",0,0,"D",7,9,2,6,15,16,7,7,1,2,0,0,1.57,3.6,5,1.6,3.5,5,1.55,"04/05"
"E3","23/04/05","Cambridge","Rochdale",0,0,"D",0,0,"D",11,13,7,4,15,15,7,6,0,2,0,0,2.75,3.4,2.2,2.8,3.35,2.2,2.9,"04/05"
"E3","23/04/05","Bury","Cheltenham",3,1,"H",3,0,"H",10,4,4,1,12,10,2,5,0,0,0,0,2.2,3.25,2.8,2.15,3.2,3,2.1,"04/05"
"E3","23/04/05","Bristol Rvs","Swansea",2,0,"H",2,0,"H",10,12,5,7,20,15,4,8,0,2,1,1,3,3.25,2.1,3,3.2,2.15,2.9,"04/05"
"E3","23/04/05","Boston","Kidderminster",3,0,"H",2,0,"H",6,9,6,5,14,13,4,5,0,2,1,0,2,3.5,3,2,3.2,3.35,2.1,"04/05"
"E3","19/04/05","Macclesfield","Southend",1,2,"A",1,1,"D",9,12,3,6,16,15,3,1,1,0,0,0,2.25,3.25,2.75,2.05,3.2,3.2,2.3,"04/05"
"E3","16/04/05","Wycombe","Bury",1,2,"A",1,1,"D",14,5,8,2,14,12,10,4,2,3,0,0,1.61,3.6,4.5,1.6,3.6,4.8,1.6,"04/05"
"E3","16/04/05","Scunthorpe","Cambridge",4,0,"H",1,0,"H",17,7,7,4,10,13,8,9,0,1,0,0,1.4,4,6.5,1.4,3.75,7.5,1.4,"04/05"
"E3","16/04/05","Rushden & D","Boston",4,2,"H",1,2,"A",11,14,9,8,21,20,2,7,2,4,1,0,2.1,3.6,2.75,2.1,3.25,3.05,2,"04/05"
"E3","16/04/05","Rochdale","Shrewsbury",1,1,"D",1,1,"D",25,7,17,5,8,14,6,5,2,1,0,0,1.66,3.5,4.33,1.65,3.5,4.5,1.7,"04/05"
"E3","16/04/05","Notts County","Grimsby",2,2,"D",0,1,"A",25,7,17,5,8,14,6,5,2,1,0,0,2.1,3.25,3,2.1,3.1,3.2,2,"04/05"
"E3","16/04/05","Mansfield","Darlington",1,1,"D",0,0,"D",10,7,6,4,11,13,5,8,1,2,0,0,2.37,3.4,2.5,2.4,3.2,2.6,2.4,"04/05"
"E3","16/04/05","Lincoln","Macclesfield",2,0,"H",1,0,"H",10,11,6,6,14,11,7,6,1,2,0,0,2.1,3.25,3,2.15,3.2,3,2.1,"04/05"
"E3","16/04/05","Kidderminster","Yeovil",1,1,"D",0,0,"D",12,7,7,2,22,20,7,4,3,2,0,0,3.5,3.5,1.83,3.5,3.35,1.9,3.5,"04/05"
"E3","16/04/05","Chester","Bristol Rvs",2,2,"D",0,2,"A",10,12,3,6,16,18,6,6,2,3,0,0,2.2,3.25,2.8,2.15,3.2,3,2.2,"04/05"
"E3","16/04/05","Cheltenham","Northampton",1,0,"H",1,0,"H",10,12,4,4,12,18,5,8,2,1,0,0,2.5,3.4,2.37,2.65,3.3,2.3,2.6,"04/05"
"E3","15/04/05","Swansea","Oxford",1,0,"H",1,0,"H",12,8,7,3,17,23,6,2,1,3,0,1,1.53,3.5,5.5,1.55,3.5,5.5,1.5,"04/05"
"E3","15/04/05","Southend","Leyton Orient",0,1,"A",0,1,"A",12,9,6,4,7,24,5,7,4,2,0,0,1.5,3.5,6,1.5,3.6,6,1.45,"04/05"
"E3","09/04/05","Yeovil","Mansfield",5,2,"H",1,1,"D",12,4,9,3,12,16,3,5,1,1,0,0,1.57,3.4,5.5,1.45,3.75,6.5,1.55,"04/05"
"E3","09/04/05","Rochdale","Leyton Orient",2,0,"H",0,0,"D",12,16,6,7,13,21,5,8,0,2,0,0,1.9,3.25,3.5,1.9,3.2,3.65,1.9,"04/05"
"E3","09/04/05","Oxford","Notts County",2,1,"H",0,1,"A",9,10,6,4,13,20,4,4,3,2,0,0,1.9,3.25,3.5,2,3.2,3.35,1.9,"04/05"
"E3","09/04/05","Northampton","Scunthorpe",1,2,"A",1,2,"A",6,15,4,9,9,11,2,5,1,2,0,0,2.2,3.25,2.8,2.1,3.1,3.2,2.1,"04/05"
"E3","09/04/05","Lincoln","Swansea",1,0,"H",0,0,"D",12,15,8,9,21,18,14,7,2,2,0,0,2.2,3.25,2.8,2.25,3.2,2.8,2.2,"04/05"
"E3","09/04/05","Kidderminster","Bury",2,2,"D",1,1,"D",8,6,6,2,17,13,6,5,0,1,0,0,2.2,3.4,2.75,2.1,3.3,3,2.2,"04/05"
"E3","09/04/05","Grimsby","Wycombe",0,0,"D",0,0,"D",5,7,1,3,11,8,1,7,1,2,0,0,2.4,3.2,2.6,2.4,3.2,2.6,2.4,"04/05"
"E3","09/04/05","Chester","Boston",2,1,"H",1,1,"D",13,11,5,3,14,21,10,4,3,5,0,0,2.25,3.4,2.62,2.25,3.2,2.8,2.2,"04/05"
"E3","09/04/05","Cambridge","Darlington",3,1,"H",1,1,"D",9,10,6,5,15,7,2,11,0,0,0,0,3.25,3.25,2,2.75,3.4,2.2,3.1,"04/05"
"E3","09/04/05","Bristol Rvs","Rushden & D",3,0,"H",1,0,"H",19,8,6,3,11,10,7,3,0,0,0,0,2.1,3.25,3,1.95,3,3.75,1.9,"04/05"
"E3","08/04/05","Cheltenham","Shrewsbury",1,1,"D",0,0,"D",15,8,9,5,14,12,11,4,1,3,0,0,1.83,3.25,3.75,1.7,3.3,4.5,1.8,"04/05"
"E3","06/04/05","Oxford","Macclesfield",1,1,"D",1,0,"H",14,12,9,8,15,10,6,4,2,1,0,0,2.5,3.2,2.5,2.4,3.2,2.6,2.45,"04/05"
"E3","02/04/05","Wycombe","Kidderminster",3,0,"H",2,0,"H",12,6,3,0,9,19,8,5,1,2,0,0,1.72,3.5,4,1.75,3.3,4.2,1.7,"04/05"
"E3","02/04/05","Swansea","Cambridge",3,0,"H",0,0,"D",13,8,5,3,12,14,4,4,0,0,0,0,1.4,3.75,7.5,1.45,3.5,7.25,1.4,"04/05"
"E3","02/04/05","Shrewsbury","Oxford",3,0,"H",0,0,"D",11,14,7,7,7,16,6,4,0,1,0,0,2.3,3.2,2.7,2.4,3.2,2.6,2.3,"04/05"
"E3","02/04/05","Scunthorpe","Macclesfield",0,0,"D",0,0,"D",14,9,9,6,21,12,15,7,1,1,0,0,2,3.25,3.25,2,3.3,3.25,2,"04/05"
"E3","02/04/05","Rushden & D","Yeovil",2,0,"H",0,0,"D",5,7,3,2,16,13,7,5,2,2,0,0,3.5,3.25,1.9,3.65,3.35,1.85,3.5,"04/05"
"E3","02/04/05","Notts County","Lincoln",1,0,"H",1,0,"H",8,7,4,4,19,15,4,5,2,3,1,0,2.62,3.2,2.37,2.75,3.2,2.3,2.7,"04/05"
"E3","02/04/05","Mansfield","Grimsby",2,0,"H",1,0,"H",12,9,8,4,14,10,9,3,1,1,0,0,1.9,3.25,3.5,2,3.2,3.35,2,"04/05"
"E3","02/04/05","Leyton Orient","Northampton",3,2,"H",1,0,"H",7,5,5,3,14,16,4,4,2,1,0,0,2.6,3.2,2.4,2.5,3.2,2.5,2.5,"04/05"
"E3","02/04/05","Darlington","Chester",1,0,"H",0,0,"D",5,5,2,4,12,12,9,5,0,1,0,1,1.61,3.4,5,1.65,3.25,5,1.6,"04/05"
"E3","02/04/05","Bury","Rochdale",0,0,"D",0,0,"D",11,6,6,6,18,15,3,5,0,0,0,0,2.3,3.2,2.7,2.25,3.2,2.8,2.2,"04/05"
"E3","02/04/05","Boston","Cheltenham",2,1,"H",1,0,"H",6,4,6,4,15,17,6,8,4,0,0,0,2,3.25,3.25,2.1,3.2,3.1,2,"04/05"
"E3","01/04/05","Southend","Bristol Rvs",2,0,"H",2,0,"H",17,13,8,8,14,17,7,2,2,4,0,0,1.53,3.5,5.5,1.6,3.3,5.4,1.55,"04/05"
"E3","29/03/05","Yeovil","Notts County",1,3,"A",0,2,"A",11,10,4,6,13,17,7,2,2,4,0,0,1.4,3.75,7.5,1.35,4,8.25,1.4,"04/05"
"E3","28/03/05","Rochdale","Wycombe",1,1,"D",1,0,"H",6,14,2,8,12,10,4,6,1,0,0,0,2.25,3.25,2.75,2.1,3.2,3.1,2.1,"04/05"
"E3","28/03/05","Oxford","Leyton Orient",2,2,"D",1,1,"D",11,7,4,1,11,15,4,4,0,3,0,0,1.8,3.25,4,2,3.2,3.35,1.85,"04/05"
"E3","28/03/05","Northampton","Shrewsbury",2,0,"H",2,0,"H",11,7,6,3,12,17,5,4,0,1,0,1,1.61,3.6,4.5,1.65,3.25,5,1.65,"04/05"
"E3","28/03/05","Macclesfield","Boston",1,1,"D",0,1,"A",13,13,6,3,14,19,2,4,1,3,0,0,1.53,3.6,5.5,1.55,3.5,5.5,1.55,"04/05"
"E3","28/03/05","Lincoln","Scunthorpe",2,0,"H",1,0,"H",13,8,7,6,18,14,5,5,0,0,0,0,2.25,3.25,2.75,2.25,3.2,2.8,2.2,"04/05"
"E3","28/03/05","Kidderminster","Mansfield",1,3,"A",1,0,"H",9,8,6,4,17,9,6,4,1,2,0,0,2.2,3.2,2.87,2.5,3.2,2.5,2.2,"04/05"
"E3","28/03/05","Grimsby","Rushden & D",0,0,"D",0,0,"D",17,5,7,1,9,12,4,4,0,0,0,0,1.83,3.4,3.6,1.6,3.5,5,1.75,"04/05"
"E3","28/03/05","Chester","Bury",2,1,"H",0,1,"A",4,4,3,3,22,14,1,3,1,1,0,0,2.25,3.25,2.75,2.2,3.2,2.9,2.1,"04/05"
"E3","28/03/05","Cheltenham","Swansea",1,2,"A",1,1,"D",15,13,8,9,15,21,6,10,0,4,1,0,2.4,3.3,2.5,2.3,3.2,2.75,2.3,"04/05"
"E3","28/03/05","Cambridge","Southend",0,2,"A",0,2,"A",10,9,4,6,21,14,5,5,1,0,0,0,2.87,3.2,2.2,3.1,3.2,2.1,3,"04/05"
"E3","28/03/05","Bristol Rvs","Darlington",3,3,"D",1,1,"D",11,8,6,5,20,11,5,4,1,0,0,0,2.4,3.2,2.6,2.3,3.05,2.85,2.4,"04/05"
"E3","26/03/05","Notts County","Bristol Rvs",1,2,"A",1,1,"D",18,15,8,9,10,12,7,4,0,1,0,0,2.25,3.2,2.8,2.15,3,3.2,2.2,"04/05"
"E3","26/03/05","Darlington","Kidderminster",0,2,"A",0,0,"D",6,12,3,7,11,12,6,8,1,1,0,1,1.5,3.5,6,1.4,3.9,7,1.5,"04/05"
"E3","26/03/05","Boston","Yeovil",1,2,"A",1,1,"D",8,3,3,3,14,21,7,6,3,0,0,0,2.62,3.2,2.6,2.45,3.2,2.55,2.5,"04/05"
"E3","25/03/05","Wycombe","Northampton",0,1,"A",0,1,"A",1,3,1,1,10,19,6,2,0,3,0,0,2.1,3.25,3,2.2,3.1,3,2.1,"04/05"
"E3","25/03/05","Swansea","Macclesfield",2,0,"H",2,0,"H",17,5,8,1,12,10,5,3,5,2,0,1,2.25,3.25,2.75,2.2,3.2,2.9,2.2,"04/05"
"E3","25/03/05","Southend","Rochdale",3,0,"H",1,0,"H",15,10,13,5,7,18,5,8,0,0,0,0,1.72,3.25,4.33,1.85,3.1,4,1.7,"04/05"
"E3","25/03/05","Shrewsbury","Cambridge",0,0,"D",0,0,"D",11,9,3,3,6,10,3,3,0,0,0,0,1.83,3.25,3.75,1.7,3.3,4.5,1.7,"04/05"
"E3","25/03/05","Scunthorpe","Oxford",1,1,"D",0,1,"A",20,9,8,5,7,15,12,4,0,1,0,0,1.66,3.4,4.5,1.6,3.5,4.85,1.65,"04/05"
"E3","25/03/05","Rushden & D","Lincoln",1,4,"A",1,1,"D",12,15,6,10,11,13,8,3,1,2,1,0,2.7,3.2,2.3,2.8,3.2,2.25,2.6,"04/05"
"E3","25/03/05","Mansfield","Chester",0,0,"D",0,0,"D",8,7,7,4,11,17,6,3,2,4,0,0,1.9,3.25,3,1.85,3.1,4,1.8,"04/05"
"E3","25/03/05","Leyton Orient","Cheltenham",2,3,"A",0,2,"A",11,8,7,5,12,8,6,4,3,2,0,0,2.1,3.25,3,2.2,3,3.1,2,"04/05"
"E3","25/03/05","Bury","Grimsby",3,1,"H",2,0,"H",8,12,5,2,16,5,6,4,1,3,0,0,2.25,3.25,2.75,2.3,3.1,2.8,2.2,"04/05"
"E3","19/03/05","Yeovil","Bury",0,1,"A",0,1,"A",15,4,5,2,13,15,7,3,0,0,0,0,1.4,3.75,7.5,1.4,3.8,7.5,1.4,"04/05"
"E3","19/03/05","Rochdale","Scunthorpe",0,0,"D",0,0,"D",5,12,3,6,14,14,5,5,1,1,0,0,2.4,3.2,2.6,2.45,3.2,2.55,2.3,"04/05"
"E3","19/03/05","Oxford","Boston",2,0,"H",1,0,"H",14,20,7,10,28,12,3,10,3,3,0,0,2,3.25,3.25,2,3.25,3.3,1.9,"04/05"
"E3","19/03/05","Northampton","Swansea",2,2,"D",2,1,"H",12,12,5,8,17,18,9,5,1,4,0,0,2,3.25,3.25,2,3.2,3.35,2,"04/05"
"E3","19/03/05","Macclesfield","Leyton Orient",3,1,"H",1,0,"H",11,13,5,8,7,12,4,11,0,1,0,0,1.61,3.4,5,1.6,3.5,5,1.6,"04/05"
"E3","19/03/05","Lincoln","Shrewsbury",2,0,"H",2,0,"H",12,5,3,4,10,6,2,5,0,0,0,0,1.66,3.4,4.5,1.65,3.4,4.75,1.65,"04/05"
"E3","19/03/05","Kidderminster","Rushden & D",0,0,"D",0,0,"D",16,11,6,7,16,9,7,4,0,0,0,0,2.1,3.25,3,2.25,3.25,2.8,2.1,"04/05"
"E3","19/03/05","Grimsby","Darlington",0,1,"A",0,1,"A",16,2,7,1,15,16,14,5,2,2,1,0,2.3,3.2,2.4,2.25,3.2,2.8,2.2,"04/05"
"E3","19/03/05","Chester","Notts County",3,2,"H",1,1,"D",13,11,9,7,9,10,8,3,0,1,0,0,2.3,3.2,2.7,2.25,3.2,2.8,2.3,"04/05"
"E3","19/03/05","Cheltenham","Southend",0,3,"A",0,2,"A",11,9,5,4,16,14,5,2,0,0,0,0,2.5,3.2,2.5,2.5,3.2,2.5,2.4,"04/05"
"E3","19/03/05","Cambridge","Wycombe",2,1,"H",2,1,"H",9,7,7,3,20,14,4,6,4,2,0,0,2.7,3.2,2.3,3,3.2,2.15,2.8,"04/05"
"E3","19/03/05","Bristol Rvs","Mansfield",4,4,"D",2,1,"H",10,12,7,9,16,13,6,7,0,1,0,0,2.1,3.25,3,2.1,3.2,3.1,2.1,"04/05"
"E3","16/03/05","Boston","Notts County",4,0,"H",0,0,"D",15,5,11,2,9,21,8,6,1,5,0,0,2,3.4,3,2.05,3.2,3.2,1.9,"04/05"
"E3","12/03/05","Wycombe","Chester",4,2,"H",1,1,"D",13,3,8,3,8,7,6,3,3,2,0,0,1.61,3.5,5,1.6,3.25,5.5,1.65,"04/05"
"E3","12/03/05","Swansea","Rochdale",2,2,"D",0,1,"A",17,9,11,5,18,12,4,3,0,2,1,1,1.72,3.4,4.33,1.65,3.25,5,1.7,"04/05"
"E3","12/03/05","Southend","Lincoln",1,1,"D",0,0,"D",16,16,12,10,11,17,9,6,1,3,0,0,1.8,3.3,4,1.9,3.2,3.65,1.8,"04/05"
"E3","12/03/05","Shrewsbury","Macclesfield",0,1,"A",0,0,"D",4,11,3,7,20,13,3,3,0,2,0,0,2.5,3.25,2.5,2.5,3.2,2.5,2.4,"04/05"
"E3","12/03/05","Scunthorpe","Cheltenham",4,1,"H",1,0,"H",10,9,8,4,7,9,7,6,1,0,0,0,1.72,3.4,4.33,1.65,3.25,5,1.7,"04/05"
"E3","12/03/05","Rushden & D","Northampton",3,2,"H",1,1,"D",12,11,3,10,19,21,3,4,2,1,0,0,2.75,3.25,2.3,3,3.2,2.15,2.8,"04/05"
"E3","12/03/05","Notts County","Kidderminster",1,3,"A",0,0,"D",5,15,4,5,19,12,3,3,1,3,2,0,1.83,3.4,3.75,1.7,3.3,4.5,1.7,"04/05"
"E3","12/03/05","Mansfield","Oxford",1,3,"A",0,2,"A",9,6,4,5,15,21,9,2,0,2,0,0,1.9,3.25,3.6,1.85,3.25,3.5,1.9,"04/05"
"E3","12/03/05","Leyton Orient","Cambridge",1,1,"D",0,0,"D",14,11,9,4,11,14,7,4,1,2,0,0,1.61,3.5,5,1.65,3.25,5,1.6,"04/05"
"E3","12/03/05","Darlington","Yeovil",2,1,"H",1,0,"H",7,12,5,6,15,16,7,7,2,2,1,0,2.5,3.25,2.5,2.6,3.2,2.4,2.4,"04/05"
"E3","12/03/05","Bury","Bristol Rvs",1,1,"D",0,1,"A",13,11,6,4,14,13,9,2,0,1,0,0,2.25,3.25,2.8,2.15,3.2,3,2.2,"04/05"
"E3","12/03/05","Boston","Grimsby",1,1,"D",1,0,"H",4,7,3,4,13,18,6,2,0,2,0,0,2.2,3.3,2.87,2.2,3.2,2.9,2.1,"04/05"
"E3","08/03/05","Rochdale","Northampton",1,0,"H",0,0,"D",16,8,8,3,17,19,6,1,3,2,0,0,2.37,3.2,2.62,2.25,3.2,2.8,2.4,"04/05"
"E3","05/03/05","Yeovil","Leyton Orient",1,0,"H",1,0,"H",11,4,5,2,12,18,2,6,3,4,0,1,1.53,3.5,6,1.55,3.5,5.5,1.5,"04/05"
"E3","05/03/05","Scunthorpe","Rushden & D",1,0,"H",0,0,"D",9,4,4,2,11,19,9,3,1,2,0,0,1.5,3.5,6.5,1.5,3.6,6,1.5,"04/05"
"E3","05/03/05","Oxford","Grimsby",1,2,"A",1,0,"H",18,9,9,3,18,13,2,5,2,2,0,0,2.1,3.2,3.2,2,3.2,3.35,2,"04/05"
"E3","05/03/05","Notts County","Swansea",1,0,"H",0,0,"D",8,14,4,7,15,12,4,3,0,1,0,0,2.5,3.25,2.5,2.6,3.2,2.4,2.5,"04/05"
"E3","05/03/05","Northampton","Macclesfield",1,0,"H",1,0,"H",9,9,6,3,21,14,4,2,1,4,0,0,2.25,3.25,2.8,2.1,3.25,3.05,2.2,"04/05"
"E3","05/03/05","Mansfield","Shrewsbury",1,1,"D",0,0,"D",8,12,5,8,10,11,9,7,1,2,0,0,1.9,3.25,3.6,1.9,3.2,3.65,1.9,"04/05"
"E3","05/03/05","Lincoln","Wycombe",2,3,"A",0,3,"A",11,8,5,5,10,8,9,6,2,0,0,0,1.9,3.25,3.6,1.9,3.2,3.65,1.9,"04/05"
"E3","05/03/05","Kidderminster","Cheltenham",1,0,"H",0,0,"D",7,4,2,2,14,9,14,3,0,0,0,0,2.75,3.25,2.3,2.6,3.2,2.4,2.6,"04/05"
"E3","05/03/05","Darlington","Boston",1,0,"H",0,0,"D",8,8,4,5,9,18,7,5,0,1,0,0,1.8,3.3,4,1.8,3.25,4,1.85,"04/05"
"E3","05/03/05","Chester","Southend",2,2,"D",1,1,"D",10,10,5,3,14,11,5,7,3,3,0,0,2.8,3.25,2.25,2.8,3.2,2.25,2.8,"04/05"
"E3","05/03/05","Bury","Cambridge",2,1,"H",0,1,"A",7,6,4,5,9,13,4,1,4,3,0,0,2.1,3.3,3,2,3.2,3.35,1.9,"04/05"
"E3","05/03/05","Bristol Rvs","Rochdale",0,0,"D",0,0,"D",9,8,6,3,4,15,8,5,2,0,0,0,1.9,3.25,3.5,2.1,3.2,3.1,2.1,"04/05"
"E3","01/03/05","Rochdale","Grimsby",2,0,"H",1,0,"H",15,10,8,5,15,21,2,3,3,4,1,0,2.1,3.25,3,2,3.2,3.35,2,"04/05"
"E3","01/03/05","Northampton","Yeovil",1,1,"D",0,1,"A",11,10,7,7,17,9,7,2,2,0,0,0,2.4,3.2,2.6,2.5,3.2,2.5,2.4,"04/05"
"E3","26/02/05","Wycombe","Notts County",1,2,"A",1,1,"D",8,8,1,4,6,14,3,7,0,1,0,0,1.72,3.5,4,1.85,3.1,4,1.75,"04/05"
"E3","26/02/05","Swansea","Scunthorpe",2,1,"H",1,1,"D",16,5,9,3,8,15,6,6,0,1,0,1,2.2,3.25,2.8,2.15,3.2,3,2.1,"04/05"
"E3","26/02/05","Southend","Bury",1,0,"H",1,0,"H",15,4,7,2,18,13,5,1,2,1,0,0,1.57,3.6,5,1.6,3.5,5,1.55,"04/05"
"E3","26/02/05","Shrewsbury","Chester",5,0,"H",2,0,"H",15,9,11,3,13,19,4,4,2,4,0,1,2.1,3.25,3,2.2,3.1,3,2.1,"04/05"
"E3","26/02/05","Rushden & D","Mansfield",0,0,"D",0,0,"D",13,13,11,8,9,8,11,9,0,0,0,0,2.6,3.2,2.4,2.55,3.2,2.45,2.45,"04/05"
"E3","26/02/05","Rochdale","Kidderminster",1,1,"D",1,1,"D",7,7,4,4,16,16,5,7,2,1,0,0,1.61,3.4,5,1.5,3.6,6,1.55,"04/05"
"E3","26/02/05","Macclesfield","Bristol Rvs",2,1,"H",1,0,"H",15,15,6,6,11,8,6,4,0,0,0,0,1.61,3.4,5,1.55,3.5,5.5,1.65,"04/05"
"E3","26/02/05","Leyton Orient","Darlington",1,0,"H",1,0,"H",11,1,5,1,18,9,5,2,1,0,0,0,2.25,3.25,2.75,2.2,3.1,3,2.2,"04/05"
"E3","26/02/05","Grimsby","Yeovil",2,1,"H",0,1,"A",8,13,5,3,12,10,2,6,1,1,0,0,3,3.25,2.1,2.65,3.25,2.35,3,"04/05"
"E3","26/02/05","Cheltenham","Lincoln",1,0,"H",0,0,"D",11,16,4,9,12,9,1,11,1,0,0,0,2.3,3.2,2.7,2.3,3.2,2.75,2.3,"04/05"
"E3","26/02/05","Cambridge","Oxford",2,1,"H",0,1,"A",16,15,9,11,9,13,6,4,3,4,0,0,2.7,3.2,2.3,2.6,3.2,2.4,2.6,"04/05"
"E3","26/02/05","Boston","Northampton",0,1,"A",0,0,"D",6,10,3,7,15,8,5,3,1,3,0,0,2.25,3.25,2.75,2.2,3.2,2.9,2.1,"04/05"
"E3","22/02/05","Yeovil","Scunthorpe",4,3,"H",1,2,"A",11,6,5,4,21,20,2,3,3,4,0,0,1.8,3.25,4,1.9,3.2,3.65,1.75,"04/05"
"E3","22/02/05","Southend","Shrewsbury",1,0,"H",0,0,"D",22,6,12,2,10,12,11,1,0,1,0,0,1.57,3.4,5.5,1.45,3.75,6.5,1.55,"04/05"
"E3","22/02/05","Rushden & D","Bury",3,0,"H",3,0,"H",17,2,8,1,14,18,7,5,0,1,0,0,2.37,3.2,2.62,2.25,3.2,2.8,2.2,"04/05"
"E3","22/02/05","Mansfield","Wycombe",1,4,"A",0,0,"D",11,11,10,7,11,7,8,9,1,0,0,0,2.1,3.25,3,2.15,3.2,3,2.1,"04/05"
